id,Address,Response_Address,Response_X,Response_Y
166,宜蘭縣冬山鄉義成路二段３７５號,宜蘭縣冬山鄉順安村28鄰義成路二段375號,121.763933,24.654698
167,宜蘭縣冬山鄉冬山路五段212號,宜蘭縣冬山鄉群英村62鄰冬山路五段212號,121.770780,24.667176
168,宜蘭縣冬山鄉義成路三段５６２號,宜蘭縣冬山鄉群英村43鄰義成路三段562號,121.768692,24.669165
169,宜蘭縣冬山鄉廣興路２１５號,宜蘭縣冬山鄉廣興村10鄰廣興路215號,121.748829,24.669685
170,宜蘭縣冬山鄉冬山路247號,宜蘭縣冬山鄉冬山村2鄰冬山路247號,121.790206,24.634685
171,宜蘭縣冬山鄉義成路3段320號,宜蘭縣冬山鄉清溝村2鄰義成路三段320號,121.766748,24.662959
172,宜蘭縣五結鄉利成路2段366號,宜蘭縣五結鄉利澤村12鄰利成路二段366號,121.823128,24.665519
173,宜蘭縣五結鄉五結中路二段23號,宜蘭縣五結鄉五結村7鄰五結中路二段23號,121.797691,24.685608
174,宜蘭縣五結鄉中正路1段168號,宜蘭縣五結鄉四結村3鄰中正路一段168號,121.770329,24.690755
175,宜蘭縣五結鄉中正路1段158號,宜蘭縣五結鄉四結村3鄰中正路一段158號,121.770356,24.690550
176,宜蘭縣五結鄉上四村中正西路23號,宜蘭縣五結鄉上四村12鄰中正西路23號,121.768498,24.699642
177,宜蘭縣三星鄉三星路五段１６２號,宜蘭縣三星鄉義德村4鄰三星路五段162號,121.650015,24.665879
178,宜蘭縣三星鄉三星路五段67號,宜蘭縣三星鄉義德村2鄰三星路五段67號,121.651146,24.665849
179,宜蘭縣三星鄉三星路1段521號,宜蘭縣三星鄉大隱村15鄰三星路一段521號,121.715163,24.670008
180,宜蘭縣南澳鄉蘇花路二段357號,宜蘭縣南澳鄉南澳村2鄰蘇花路二段357號,121.803045,24.465471
181,宜蘭縣南澳鄉蘇花路二段171號,宜蘭縣南澳鄉南澳村2鄰蘇花路二段171號,121.798174,24.464016
182,宜蘭縣南澳鄉蘇花路二段383號,宜蘭縣南澳鄉南澳村2鄰蘇花路二段383號,121.803919,24.466003
183,宜蘭縣宜蘭市進士里擺里路１６－７號,宜蘭縣宜蘭市進士里2鄰進士路16之5號,121.741594,24.736955
184,宜蘭縣宜蘭市光復路２３號,宜蘭縣宜蘭市神農里16鄰光復路23號,121.756424,24.754833
185,宜蘭縣宜蘭市和睦路７０號,宜蘭縣宜蘭市大新里2鄰和睦路70號,121.757632,24.757353
186,宜蘭縣宜蘭市神農路一段39號,宜蘭縣宜蘭市文化里1鄰神農路一段39號,121.749614,24.747733
187,宜蘭縣宜蘭市延平路３８－４５號,宜蘭縣宜蘭市成功里11鄰延平路38之45號,121.766343,24.755793
188,宜蘭縣宜蘭市復興路49號,宜蘭縣宜蘭市神農里12鄰復興路49號,121.754493,24.749744
189,宜蘭縣宜蘭市宜興路1段55號,宜蘭縣宜蘭市神農里12鄰宜興路一段55號,121.755365,24.749544
190,宜蘭縣宜蘭市文昌路147之1號,宜蘭縣宜蘭市南門里11鄰文昌路147之1號,121.748714,24.758198
191,宜蘭縣宜蘭市康樂路5號,宜蘭縣宜蘭市大新里1鄰康樂路5號,121.757411,24.755537
192,宜蘭縣宜蘭市康樂路九十號,宜蘭縣宜蘭市新民里15鄰康樂路90號,121.754648,24.756237
193,宜蘭縣宜蘭市農權路三段10號,宜蘭縣宜蘭市建軍里1鄰農權路三段10號,121.742837,24.748731
194,宜蘭縣宜蘭市宜興路1段97號,宜蘭縣宜蘭市神農里13鄰宜興路一段97號,121.755944,24.750989
195,宜蘭縣宜蘭市校舍路161號,宜蘭縣宜蘭市東村里10鄰校舍路161號,121.759023,24.750454
196,宜蘭縣宜蘭市中山路2段147號1樓、149號1樓,宜蘭縣宜蘭市民權里3鄰中山路二段147號,121.754600,24.747421
197,宜蘭縣宜蘭市中山路3段231號1樓,宜蘭縣宜蘭市北門里1鄰中山路三段231號,121.753573,24.761564
198,宜蘭縣宜蘭市民族路338-1號,宜蘭縣宜蘭市文化里15鄰民族路338之1號,121.745476,24.751050
199,宜蘭縣宜蘭市光復路88號,宜蘭縣宜蘭市新民里10鄰光復路88號,121.753947,24.755626
200,宜蘭縣宜蘭市崇聖街59-3號1樓,宜蘭縣宜蘭市新民里16鄰崇聖街59之3號,121.755002,24.756710
201,宜蘭縣羅東鎮維揚路188號,宜蘭縣羅東鎮維揚里11鄰維揚路188號,121.757962,24.672130
202,宜蘭縣羅東鎮公正路405號,宜蘭縣羅東鎮國華里29鄰公正路405號,121.760027,24.680420
203,宜蘭縣羅東鎮中華路70號,宜蘭縣羅東鎮賢文里2鄰中華路70號,121.767189,24.678580
204,宜蘭縣羅東鎮天津路60號,宜蘭縣羅東鎮公正里3鄰天津路60號,121.770280,24.680541
205,宜蘭縣羅東鎮維揚路26巷30號,宜蘭縣羅東鎮成功里8鄰維揚路26巷30號,121.762794,24.673193
206,宜蘭縣羅東鎮興東南路１號,宜蘭縣羅東鎮南豪里10鄰興東南路1號,121.771819,24.668593
207,宜蘭縣羅東鎮中山路三段438號,宜蘭縣羅東鎮漢民里7鄰中山路三段438號,121.765374,24.674773
208,宜蘭縣羅東鎮林森路101號,宜蘭縣羅東鎮公正里9鄰林森路101號,121.768615,24.679686
209,宜蘭縣羅東鎮光榮路328號,宜蘭縣羅東鎮東安里1鄰光榮路328號,121.777996,24.678215
210,宜蘭縣羅東鎮倉前路36、38號,宜蘭縣羅東鎮公正里11鄰倉前路119之1號;宜蘭縣羅東鎮公正里11鄰倉前路119之2號;宜蘭縣羅東鎮公正里11鄰倉前路119之3號;宜蘭縣羅東鎮公正里11鄰倉前路119之4號;宜蘭縣羅東鎮公正里11鄰倉前路119之5號;宜蘭縣羅東鎮公正里11鄰倉前路119之6號,121.768043;121.768043;121.768043;121.768043;121.768043;121.768043,24.681161;24.681161;24.681161;24.681161;24.681161;24.681161
211,宜蘭縣羅東鎮中山路四段262號,宜蘭縣羅東鎮北成里8鄰中山路四段262號,121.758398,24.673168
212,宜蘭縣羅東鎮公正路115號,宜蘭縣羅東鎮集祥里10鄰公正路115號,121.770494,24.678347
213,宜蘭縣羅東鎮成功里南門路３７號,宜蘭縣羅東鎮成功里6鄰南門路37號,121.769109,24.672724
214,宜蘭縣羅東鎮興東南路131號,宜蘭縣羅東鎮成功里3鄰興東南路131號,121.768547,24.670630
215,宜蘭縣羅東鎮興東路176號,宜蘭縣羅東鎮信義里5鄰興東路176號,121.769646,24.681312
216,宜蘭縣羅東鎮興東路233號,宜蘭縣羅東鎮信義里24鄰興東路233號,121.769908,24.682821
217,宜蘭縣羅東鎮文化街84號1樓,宜蘭縣羅東鎮南豪里3鄰文化街84號,121.770191,24.671522
218,宜蘭縣羅東鎮國華里四育路85號,宜蘭縣羅東鎮國華里23鄰四育路85號,121.760201,24.678315
219,宜蘭縣蘇澳鎮蘇西里中山路１１３號,宜蘭縣蘇澳鎮蘇西里2鄰中山路一段113號,121.849613,24.595907
220,宜蘭縣頭城鎮纘祥路６７－２號,宜蘭縣頭城鎮城北里9鄰纘祥路141號,121.824033,24.860152
221,宜蘭縣頭城鎮吉祥路九十號,宜蘭縣頭城鎮拔雅里1鄰吉祥路90號,121.820590,24.856935
222,宜蘭縣礁溪鄉礁溪路１段248號,宜蘭縣礁溪鄉吳沙村9鄰礁溪路一段248號,121.761948,24.788480
223,宜蘭縣礁溪鄉中山路一段203號,宜蘭縣礁溪鄉六結村4鄰中山路一段203號,121.770940,24.821714
224,宜蘭縣冬山鄉冬山路五段３９９號,宜蘭縣冬山鄉群英村59鄰冬山路五段398號;宜蘭縣冬山鄉群英村59鄰冬山路五段400號,121.766963;121.766910,24.668855;24.668870
225,宜蘭縣冬山鄉群英村義成路３段５５２號,宜蘭縣冬山鄉群英村43鄰義成路三段552號,121.768591,24.668919
226,宜蘭縣五結鄉五結村中興路2段60號,宜蘭縣五結鄉五結村27鄰中興路二段60號,121.784506,24.691256
227,宜蘭縣三星鄉三星路五段180號,宜蘭縣三星鄉義德村4鄰三星路五段180號,121.649709,24.665841
228,宜蘭縣三星鄉義德村義興路８９號,宜蘭縣三星鄉義德村8鄰義興路88號;宜蘭縣三星鄉義德村8鄰義興路90號,121.649814;121.649723,24.667432;24.667419
229,宜蘭縣五結鄉利澤村利澤路６８號,宜蘭縣五結鄉利澤村13鄰利澤路68號,121.822751,24.667648
230,宜蘭縣五結鄉協和村五結路二段317巷6號,宜蘭縣五結鄉協和村7鄰五結路二段317巷6號,121.799667,24.685232
231,宜蘭縣冬山鄉冬山村冬山路255號,宜蘭縣冬山鄉冬山村3鄰冬山路255號,121.790023,24.634727
232,宜蘭縣冬山鄉照安路33巷18號1樓,宜蘭縣冬山鄉南興村14鄰照安路33巷18號,121.793913,24.631490
233,宜蘭縣冬山鄉群英村義成路３段４３８號,宜蘭縣冬山鄉群英村41鄰義成路三段438號,121.767804,24.666138
234,宜蘭縣壯圍鄉吉祥村壯五路２６５號,宜蘭縣壯圍鄉吉祥村14鄰壯五路265號,121.785630,24.746322
235,宜蘭縣壯圍鄉壯五路264號,宜蘭縣壯圍鄉吉祥村16鄰壯五路264號,121.785336,24.746642
236,宜蘭縣宜蘭市女中路二段431號,宜蘭縣宜蘭市擺厘里11鄰女中路二段431號,121.750874,24.744712
237,宜蘭縣宜蘭市女中路三段26-2號1樓,宜蘭縣宜蘭市思源里8鄰女中路三段26之2號,121.741971,24.745780
238,宜蘭縣宜蘭市女中路三段300號,宜蘭縣宜蘭市七結里8鄰女中路三段300號,121.735429,24.747618
239,宜蘭縣宜蘭市中山里中山路１８０號,宜蘭縣宜蘭市中山里4鄰中山路三段179號;宜蘭縣宜蘭市中山里4鄰中山路三段181號,121.753070;121.753074,24.760056;24.760104
240,宜蘭縣宜蘭市中山路二十九號二樓之一,宜蘭縣宜蘭市北津里1鄰中山路五段29號;宜蘭縣宜蘭市民權里2鄰中山路二段29號;宜蘭縣宜蘭市南津里1鄰中山路一段29號;宜蘭縣宜蘭市南門里2鄰中山路三段29號,121.755648;121.755857;121.769760;121.752140,24.767462;24.744362;24.721745;24.756030
241,宜蘭縣宜蘭市中山路二段３２１號,宜蘭縣宜蘭市神農里17鄰中山路二段321號,121.752101,24.754335
242,宜蘭縣宜蘭市中山路二段382號,宜蘭縣宜蘭市神農里15鄰中山路二段382號,121.753531,24.751051
243,宜蘭縣宜蘭市中山路三段４１號,宜蘭縣宜蘭市南門里2鄰中山路三段41號,121.752230,24.756297
244,宜蘭縣宜蘭市中山路三段中山路１８３號,宜蘭縣宜蘭市中山里4鄰中山路三段183號,121.753084,24.760146
245,宜蘭縣宜蘭市中華路３７號,宜蘭縣宜蘭市民權里4鄰中華路37號,121.753792,24.746778
246,宜蘭縣宜蘭市公園路519號1、2樓,宜蘭縣宜蘭市建業里2鄰公園路519號,121.756395,24.741715
247,宜蘭縣宜蘭市民族路312號,宜蘭縣宜蘭市文化里15鄰民族路312號,121.746281,24.751412
248,宜蘭縣宜蘭市民權新路２－１８號,宜蘭縣宜蘭市民權里10鄰民權新路2之18號,121.752629,24.751003
249,宜蘭縣宜蘭市自強路116-5號,宜蘭縣宜蘭市擺厘里6鄰自強路116之5號,121.749413,24.742992
250,宜蘭縣宜蘭市和睦路２３之２號,宜蘭縣宜蘭市神農里16鄰和睦路23之2號,121.756380,24.754619
251,宜蘭縣宜蘭市宜中路165號,宜蘭縣宜蘭市建軍里1鄰宜中路165號,121.743652,24.749620
252,宜蘭縣宜蘭市延平路38之34號,宜蘭縣宜蘭市成功里8鄰延平路38之34號,121.765764,24.755622
253,宜蘭縣宜蘭市長春路141號,宜蘭縣宜蘭市民族里1鄰長春路141號,121.749495,24.750802
254,宜蘭縣宜蘭市泰山路１５號,宜蘭縣宜蘭市民族里15鄰泰山路15號,121.747839,24.754408
255,宜蘭縣宜蘭市神農路1段125號1樓,宜蘭縣宜蘭市文化里2鄰神農路一段125號,121.750433,24.749947
256,宜蘭縣宜蘭市神農路一段202號,宜蘭縣宜蘭市復興里13鄰神農路一段202號,121.750272,24.748913
257,宜蘭縣宜蘭市神農路二段22號,宜蘭縣宜蘭市民權里9鄰神農路二段22號,121.750753,24.750286
258,宜蘭縣宜蘭市健康路三段３６號,宜蘭縣宜蘭市民族里2鄰健康路三段36號,121.750003,24.751546
259,宜蘭縣宜蘭市崇聖街35-1號,宜蘭縣宜蘭市新民里10鄰崇聖街35之1號,121.754711,24.755816
260,宜蘭縣宜蘭市復興里健康路二段３６號,宜蘭縣宜蘭市復興里4鄰健康路二段36號,121.751832,24.746724
261,宜蘭縣宜蘭市復興路三段68號,宜蘭縣宜蘭市建軍里7鄰復興路三段68號,121.739783,24.751336
262,宜蘭縣宜蘭市新民里康樂路９６號,宜蘭縣宜蘭市新民里15鄰康樂路96號,121.754511,24.756220
263,宜蘭縣宜蘭市新民路１６３號１樓,宜蘭縣宜蘭市新民里12鄰新民路163號,121.753259,24.757613
264,宜蘭縣宜蘭市農權路211號1樓,宜蘭縣宜蘭市復興里10鄰農權路211號,121.750677,24.746561
265,宜蘭縣宜蘭市農權路二段15號,宜蘭縣宜蘭市思源里1鄰農權路二段15號,121.744783,24.748025
266,宜蘭縣宜蘭市黎明路三路1段42號,宜蘭縣宜蘭市黎明里1鄰黎明路82號,121.783557,24.744748
267,宜蘭縣宜蘭市縣政一街7號1樓,宜蘭縣宜蘭市南津里11鄰縣政一街7號,121.765038,24.728443
268,宜蘭縣員山鄉坡城路53巷5號,宜蘭縣員山鄉枕山村20鄰坡城路53巷5號,121.699454,24.779917
269,宜蘭縣員山鄉員山路一段160號,宜蘭縣員山鄉員山村36鄰員山路一段160號,121.727824,24.746231
270,宜蘭縣頭城鎮青雲路二段３５２號,宜蘭縣頭城鎮頂埔里8鄰青雲路二段352號,121.808136,24.845486
271,宜蘭縣頭城鎮青雲路三段172號,宜蘭縣頭城鎮城東里13鄰青雲路三段172號,121.825255,24.857263
272,宜蘭縣頭城鎮開蘭路８５之４號,宜蘭縣頭城鎮城西里3鄰開蘭路85之4號,121.822878,24.856819
273,宜蘭縣頭城鎮頭濱路三段３２７號,宜蘭縣頭城鎮新建里4鄰頭濱路三段327號,121.822883,24.854035
274,宜蘭縣礁溪鄉六結村中山路１段２１６號,宜蘭縣礁溪鄉六結村2鄰中山路一段216號,121.770822,24.820283
275,宜蘭縣礁溪鄉礁溪路１段246號,宜蘭縣礁溪鄉吳沙村9鄰礁溪路一段246號,121.761943,24.788439
276,宜蘭縣礁溪鄉礁溪路4段159號,宜蘭縣礁溪鄉大忠村8鄰礁溪路四段159號,121.769948,24.822646
277,宜蘭縣礁溪鄉礁溪路4段181號,宜蘭縣礁溪鄉大忠村8鄰礁溪路四段181號,121.770137,24.823072
278,宜蘭縣礁溪鄉礁溪路四段六十九號,宜蘭縣礁溪鄉大忠村7鄰礁溪路四段69號,121.768754,24.819303
279,宜蘭縣羅東鎮中山路二段433號,宜蘭縣羅東鎮東安里9鄰中山路二段433號,121.775283,24.675106
280,宜蘭縣羅東鎮中山路三段３４８號,宜蘭縣羅東鎮中山里24鄰中山路三段348號,121.766985,24.675175
281,宜蘭縣羅東鎮中山路三段409號,宜蘭縣羅東鎮漢民里16鄰中山路三段409號,121.764035,24.674294
282,宜蘭縣羅東鎮中山路三段４４０號,宜蘭縣羅東鎮漢民里7鄰中山路三段440號,121.765331,24.674747
283,宜蘭縣羅東鎮中山路四段2號2樓之１,宜蘭縣羅東鎮漢民里18鄰中山路四段2號,121.763369,24.674318
284,宜蘭縣羅東鎮中正南路123-1號,宜蘭縣羅東鎮南豪里12鄰中正南路123之1號,121.770896,24.670671
285,宜蘭縣羅東鎮中正南路６７－２號,宜蘭縣羅東鎮南豪里12鄰中正南路67之2號,121.771188,24.670085
286,宜蘭縣羅東鎮中正街１號,宜蘭縣羅東鎮仁和里12鄰中正街1號,121.769786,24.672944
287,宜蘭縣羅東鎮中正路２１２號,宜蘭縣羅東鎮大新里5鄰中正路212號,121.772082,24.677798
288,宜蘭縣羅東鎮中華路68號,宜蘭縣羅東鎮賢文里2鄰中華路68號,121.767174,24.678524
289,宜蘭縣羅東鎮公正路１０３號,宜蘭縣羅東鎮集祥里9鄰公正路103號,121.770834,24.678225
290,宜蘭縣羅東鎮公正路116號1樓,宜蘭縣羅東鎮公正里2鄰公正路116號,121.770408,24.678576
291,宜蘭縣羅東鎮公正路154號4樓,宜蘭縣羅東鎮公正里4鄰公正路154號,121.769337,24.678853
292,宜蘭縣羅東鎮公正路１６９號,宜蘭縣羅東鎮賢文里1鄰公正路169號,121.768161,24.678930
293,宜蘭縣羅東鎮公正路237號,宜蘭縣羅東鎮賢文里34鄰公正路237號,121.765487,24.679613
294,宜蘭縣羅東鎮公正路288號,宜蘭縣羅東鎮公正里25鄰公正路288號,121.764906,24.679974
295,宜蘭縣羅東鎮公正路313號1樓,宜蘭縣羅東鎮賢文里27鄰公正路313號,121.762590,24.680126
296,宜蘭縣羅東鎮公正路415號,宜蘭縣羅東鎮國華里29鄰公正路415號,121.759771,24.680405
297,宜蘭縣羅東鎮天津路５7號,宜蘭縣羅東鎮信義里20鄰天津路57號,121.770282,24.681073
298,宜蘭縣羅東鎮民生路106號,宜蘭縣羅東鎮賢文里5鄰民生路106號,121.767456,24.677610
299,宜蘭縣羅東鎮民生路１０７號,宜蘭縣羅東鎮賢文里32鄰民生路107號,121.766053,24.677805
300,宜蘭縣羅東鎮民權路５６巷７號,宜蘭縣羅東鎮中山里2鄰民權路56巷7號,121.770033,24.675781
301,宜蘭縣羅東鎮光榮路497號1、2樓及495號2樓,宜蘭縣羅東鎮東安里26鄰光榮路497號,121.777576,24.681189
302,宜蘭縣羅東鎮居仁里南門路５６號,宜蘭縣羅東鎮仁和里21鄰南門路56號,121.768440,24.673014
303,宜蘭縣羅東鎮倉前路59號1樓,宜蘭縣羅東鎮公正里3鄰倉前路59號,121.770617,24.680476
304,宜蘭縣羅東鎮敬業路50號,宜蘭縣羅東鎮漢民里24鄰敬業路50號,121.759456,24.675087
305,宜蘭縣羅東鎮維揚路16號,宜蘭縣羅東鎮成功里8鄰維揚路16號,121.762497,24.672712
306,宜蘭縣羅東鎮維揚路71號1樓,宜蘭縣羅東鎮維揚里13鄰維揚路71號,121.761621,24.672010
307,宜蘭縣羅東鎮興東南路１４８號,宜蘭縣羅東鎮成功里7鄰興東南路148號,121.767794,24.671899
308,宜蘭縣羅東鎮興東南路157號,宜蘭縣羅東鎮成功里3鄰興東南路157號,121.768097,24.670998
309,宜蘭縣羅東鎮興東南路29號,宜蘭縣羅東鎮南豪里8鄰興東南路29號,121.771144,24.669027
310,宜蘭縣羅東鎮興東南路85號1、2樓,宜蘭縣羅東鎮南豪里7鄰興東南路85號,121.769694,24.669906
311,宜蘭縣羅東鎮興東路106號一、二樓,宜蘭縣羅東鎮公正里6鄰興東路106號,121.769210,24.680010
312,宜蘭縣羅東鎮興東路156號,宜蘭縣羅東鎮公正里6鄰興東路156號,121.769415,24.680598
313,宜蘭縣羅東鎮興東路205號1樓,宜蘭縣羅東鎮信義里2鄰興東路205號,121.769662,24.682086
314,宜蘭縣羅東鎮興東路２３７號,宜蘭縣羅東鎮信義里24鄰興東路237號,121.769934,24.682904
315,宜蘭縣羅東鎮興東路257號,宜蘭縣羅東鎮信義里26鄰興東路257號,121.770143,24.683542
316,宜蘭縣蘇澳鎮中山路1段137號,宜蘭縣蘇澳鎮蘇西里16鄰中山路一段137號,121.848142,24.595790
317,宜蘭縣蘇澳鎮光復路８號,宜蘭縣蘇澳鎮蘇南里11鄰光復路8號,121.852919,24.596639
318,宜蘭縣蘇澳鎮南興路３０號,宜蘭縣蘇澳鎮南興里5鄰南興路30號,121.866959,24.580595
319,宜蘭縣蘇澳鎮新馬路9號,宜蘭縣蘇澳鎮隘丁里9鄰新馬路9號,121.833896,24.618015
320,宜蘭縣蘇澳鎮蘇北里中山路９２號,宜蘭縣蘇澳鎮蘇北里10鄰中山路一段92號,121.850772,24.596150
321,宜蘭縣宜蘭市新興路62號,宜蘭縣宜蘭市小東里5鄰新興路62號,121.758176,24.759792
